"","BIDU.Open","BIDU.High","BIDU.Low","BIDU.Close","BIDU.Volume","BIDU.Adjusted"
"2011-06-29",137.740005,137.960007,135.369995,137.580002,7944700,137.580002
"2011-06-30",138.259995,140.25,137.25,140.130005,9443600,140.130005
"2011-07-01",139.440002,143.350006,138.899994,143.350006,7246600,143.350006
"2011-07-05",145.809998,146.300003,142.919998,145.869995,9708800,145.869995
"2011-07-06",144.490005,146.679993,143,145.839996,6982200,145.839996
"2011-07-07",147.220001,148.440002,145.070007,147.009995,6920400,147.009995
"2011-07-08",142.820007,147.800003,140.619995,147.779999,7758900,147.779999
"2011-07-11",144.949997,146.990005,141.020004,142.399994,7872500,142.399994
"2011-07-12",141.720001,142.300003,137.699997,138.940002,8728600,138.940002
"2011-07-13",142.110001,144.5,141.860001,142.289993,6512600,142.289993
"2011-07-14",142.949997,144.360001,139.809998,140.820007,6756800,140.820007
"2011-07-15",145.149994,147.240005,143.669998,146.929993,8347600,146.929993
"2011-07-18",145.940002,148.800003,145,148.130005,6587400,148.130005
"2011-07-19",150.220001,152.75,149.720001,152.559998,7471900,152.559998
"2011-07-20",154,155.899994,151.759995,154.990005,8490600,154.990005
"2011-07-21",155,155.5,149.630005,150.169998,10213400,150.169998
"2011-07-22",151.279999,155,151,154,5649800,154
"2011-07-25",153.320007,157.899994,152.759995,156.539993,12332600,156.539993
"2011-07-26",163.559998,165.960007,162.100006,164.360001,17765900,164.360001
"2011-07-27",163.5,165.889999,159.5,161.240005,9787100,161.240005
"2011-07-28",160.960007,162.729996,156.550003,158.339996,8243800,158.339996
"2011-07-29",154.929993,158.460007,152.339996,157.070007,9798600,157.070007
"2011-08-01",161.699997,161.899994,155.210007,158.929993,8099500,158.929993
"2011-08-02",158.289993,160.800003,152.580002,152.919998,7735100,152.919998
"2011-08-03",153.410004,155,145.259995,152.429993,11448600,152.429993
"2011-08-04",148.550003,149.589996,143.410004,143.919998,9657400,143.919998
"2011-08-05",145.899994,147.199997,134.729996,140.990005,14895700,140.990005
"2011-08-08",132.100006,137,128.770004,130.449997,14071900,130.449997
"2011-08-09",133.889999,143.850006,133,143.639999,16143200,143.639999
"2011-08-10",140.559998,145.990005,138.25,140.789993,12165700,140.789993
"2011-08-11",143.949997,151.490005,141.699997,148.149994,11648400,148.149994
"2011-08-12",151.639999,151.979996,149.350006,150.149994,7487800,150.149994
"2011-08-15",152,152.089996,142.699997,144.639999,14636700,144.639999
"2011-08-16",138.559998,139.460007,134.369995,136.919998,17187500,136.919998
"2011-08-17",137.279999,138.369995,132.100006,137.960007,11735700,137.960007
"2011-08-18",132,133.369995,126.610001,128.770004,14247300,128.770004
"2011-08-19",126.309998,135.649994,125.110001,126.980003,14502200,126.980003
"2011-08-22",132.320007,132.869995,125.779999,126.650002,9321300,126.650002
"2011-08-23",129,136.5,128.059998,136.360001,10000400,136.360001
"2011-08-24",136.470001,137.860001,131.059998,133.679993,9298600,133.679993
"2011-08-25",135.740005,136.5,132.320007,133.089996,6059700,133.089996
"2011-08-26",133.429993,140,132.309998,139.699997,9939700,139.699997
"2011-08-29",143.350006,143.809998,140.789993,143.300003,6703200,143.300003
"2011-08-30",141.929993,149.800003,141.5,148.350006,10779500,148.350006
"2011-08-31",150.619995,151.110001,142.820007,145.779999,9324400,145.779999
"2011-09-01",145.029999,147.399994,143.699997,144.289993,5499400,144.289993
"2011-09-02",140,141.839996,137.729996,140.449997,5829800,140.449997
"2011-09-06",135.800003,143.5,135.509995,143.190002,6997900,143.190002
"2011-09-07",144.190002,146.860001,141.300003,146.050003,8428300,146.050003
"2011-09-08",144.949997,149.619995,144.800003,147.009995,7221400,147.009995
"2011-09-09",146.300003,148.300003,142.029999,143.630005,7596000,143.630005
"2011-09-12",141.639999,145,140.649994,144.229996,5137900,144.229996
"2011-09-13",144.610001,145.25,142.600006,144.580002,4744200,144.580002
"2011-09-14",145.669998,149.289993,144.360001,147.479996,7814600,147.479996
"2011-09-15",148.5,149.050003,145.509995,147.169998,5965200,147.169998
"2011-09-16",146.910004,147.940002,145.5,146.949997,5024200,146.949997
"2011-09-19",144.960007,146.5,142.020004,145.639999,6188000,145.639999
"2011-09-20",146.059998,150.460007,138.580002,139.929993,13427400,139.929993
"2011-09-21",141.089996,143.360001,138.270004,138.330002,7319700,138.330002
"2011-09-22",134.369995,134.729996,119.610001,123.18,17805000,123.18
"2011-09-23",121.510002,125,120.669998,123.400002,9646900,123.400002
"2011-09-26",124.769997,125,114.300003,122.559998,11564300,122.559998
"2011-09-27",126.68,130.770004,126.110001,127.720001,9555800,127.720001
"2011-09-28",127.110001,128.5,120.730003,121.419998,7624600,121.419998
"2011-09-29",124.230003,124.389999,106.370003,110.290001,25017500,110.290001
"2011-09-30",102.870003,114.870003,100.949997,106.910004,22552600,106.910004
"2011-10-03",104.709999,109.220001,104.400002,105.160004,11558400,105.160004
"2011-10-04",103.699997,110.220001,102,110.089996,11698900,110.089996
"2011-10-05",108.989998,111.239998,103.860001,111.169998,13260400,111.169998
"2011-10-06",113.510002,120.919998,113.010002,120.889999,12914200,120.889999
"2011-10-07",123.239998,123.529999,115.540001,119.209999,10142900,119.209999
"2011-10-10",120.860001,127.540001,119.480003,124.540001,9041000,124.540001
"2011-10-11",123.879997,129.75,122.25,129.470001,8916200,129.470001
"2011-10-12",130.199997,134.850006,129.509995,130.830002,10925900,130.830002
"2011-10-13",130.699997,133.300003,127.849998,132.970001,9253700,132.970001
"2011-10-14",138.520004,138.529999,135,137.600006,8221600,137.600006
"2011-10-17",136.289993,138.380005,134.220001,135.610001,7145700,135.610001
"2011-10-18",133.979996,133.979996,126.559998,132.369995,9791200,132.369995
"2011-10-19",130.820007,133.979996,125.349998,126.230003,7866500,126.230003
"2011-10-20",122.379997,125.82,121.660004,123.870003,8534800,123.870003
"2011-10-21",126.160004,126.290001,119.580002,122.160004,8088900,122.160004
"2011-10-24",123.660004,132.850006,123.5,132.020004,9547900,132.020004
"2011-10-25",132.179993,132.179993,126.199997,127.980003,7107200,127.980003
"2011-10-26",130.699997,131.979996,125.580002,130.800003,9529900,130.800003
"2011-10-27",137.169998,140,133.800003,138.389999,14125400,138.389999
"2011-10-28",145,147.679993,142.639999,144.619995,13956300,144.619995
"2011-10-31",140.740005,143.910004,138.789993,140.179993,6463900,140.179993
"2011-11-01",133.369995,136.990005,132.800003,135.050003,6987000,135.050003
"2011-11-02",139.800003,141.880005,139.330002,140.550003,6812300,140.550003
"2011-11-03",142.820007,144.940002,140,143.5,6296700,143.5
"2011-11-04",142.940002,143.600006,138.949997,143.179993,4668600,143.179993
"2011-11-07",142.660004,143.889999,139.600006,140.779999,4214000,140.779999
"2011-11-08",141.600006,142.720001,138.600006,141.940002,4848600,141.940002
"2011-11-09",139.5,140.25,135.729996,136.169998,5554000,136.169998
"2011-11-10",138.179993,138.639999,133.600006,135.679993,4302200,135.679993
"2011-11-11",137.389999,138.220001,135,137.759995,3589500,137.759995
"2011-11-14",137,140.199997,136.5,138.880005,3387200,138.880005
"2011-11-15",138.020004,141.350006,137.639999,140.740005,5224900,140.740005
"2011-11-16",139.800003,140.399994,137.740005,138.100006,4085900,138.100006
"2011-11-17",137.789993,137.990005,128.929993,131.100006,7512000,131.100006
"2011-11-18",131.960007,131.960007,126.050003,126.93,5627900,126.93
"2011-11-21",123.360001,124.82,118,124.169998,8811500,124.169998
"2011-11-22",123.480003,127.050003,121.879997,124.279999,4559100,124.279999
"2011-11-23",122.639999,123.389999,119.029999,119.550003,4581600,119.550003
"2011-11-25",118.599998,121.360001,118.440002,119.910004,2792400,119.910004
"2011-11-28",125.449997,127.68,123.610001,126.809998,6408500,126.809998
"2011-11-29",127.400002,127.5,124.669998,124.919998,4573600,124.919998
"2011-11-30",131.309998,131.649994,129.100006,130.990005,6114200,130.990005
"2011-12-01",130.149994,135.990005,130.100006,134.830002,5194500,134.830002
"2011-12-02",136.490005,136.630005,133.639999,134.089996,3482300,134.089996
"2011-12-05",136.440002,137.210007,133.800003,134.630005,4420400,134.630005
"2011-12-06",134.220001,135.479996,130.029999,131.25,4555600,131.25
"2011-12-07",130.529999,131.5,127.260002,129.330002,3523600,129.330002
"2011-12-08",128.369995,130.380005,126.370003,126.629997,3914500,126.629997
"2011-12-09",126.709999,131,125.559998,130.520004,4766800,130.520004
"2011-12-12",128.539993,128.800003,125.25,127.650002,4120000,127.650002
"2011-12-13",127.889999,128.380005,121.660004,122.220001,6803800,122.220001
"2011-12-14",120.029999,120.199997,115.82,117.970001,7146100,117.970001
"2011-12-15",119.110001,119.290001,110.690002,114.339996,10192300,114.339996
"2011-12-16",114.480003,116.169998,110.900002,114.519997,8987400,114.519997
"2011-12-19",113.93,114.989998,111.07,111.449997,4946900,111.449997
"2011-12-20",114,118.779999,112.209999,118.400002,7258200,118.400002
"2011-12-21",117.389999,117.389999,111,112.970001,6653800,112.970001
"2011-12-22",113.139999,116.75,112.75,115.559998,4517100,115.559998
"2011-12-23",116.639999,118.699997,116,117.809998,3771800,117.809998
"2011-12-27",117.080002,117.93,115.830002,116.25,2601200,116.25
"2011-12-28",116.029999,117.660004,115.019997,116.5,3746800,116.5
"2011-12-29",116.019997,116.379997,113.169998,114.720001,4212200,114.720001
"2011-12-30",114.080002,116.800003,113.82,116.470001,5057000,116.470001
"2012-01-03",120,125.139999,120,124.290001,7311200,124.290001
"2012-01-04",122.75,123.599998,121.150002,121.989998,4398200,121.989998
"2012-01-05",121.099998,124,120.68,123.269997,4772700,123.269997
"2012-01-06",123.720001,124.110001,120,121.089996,4978100,121.089996
"2012-01-09",122.970001,122.970001,117.169998,120.110001,5594500,120.110001
"2012-01-10",124.209999,127.300003,124,126.879997,6929000,126.879997
"2012-01-11",126.470001,128.589996,125.529999,128.190002,5328900,128.190002
"2012-01-12",129,130.25,127.669998,128.300003,4908500,128.300003
"2012-01-13",127.019997,128.910004,126.5,127.410004,4045800,127.410004
"2012-01-17",131.300003,131.5,128.600006,128.850006,6150400,128.850006
"2012-01-18",128.830002,129.729996,125.309998,126.07,6589400,126.07
"2012-01-19",127.459999,127.529999,123,123.620003,10790500,123.620003
"2012-01-20",122.949997,124.540001,121.5,122.800003,6038500,122.800003
"2012-01-23",123.339996,126.800003,123.339996,123.93,7128800,123.93
"2012-01-24",123.199997,123.400002,121,121.75,4875800,121.75
"2012-01-25",122.510002,125.519997,121.07,125.029999,4876400,125.029999
"2012-01-26",124.290001,127.209999,122.830002,123.900002,5636000,123.900002
"2012-01-27",124.199997,131.899994,124.110001,131.360001,8589800,131.360001
"2012-01-30",130.929993,132.25,128.119995,130.729996,7871300,130.729996
"2012-01-31",129.009995,130.660004,125.809998,127.519997,6414000,127.519997
"2012-02-01",129.809998,129.899994,126.059998,127.730003,5824600,127.730003
"2012-02-02",128,131.229996,127.110001,130.789993,5949100,130.789993
"2012-02-03",132.520004,135.679993,132.119995,134.529999,7012300,134.529999
"2012-02-06",130.809998,132.779999,129.720001,131.369995,6010200,131.369995
"2012-02-07",131.020004,132.229996,128.940002,129.490005,5828200,129.490005
"2012-02-08",130.759995,132.259995,129.289993,130.889999,5331500,130.889999
"2012-02-09",131.649994,135.830002,131,135.449997,6766800,135.449997
"2012-02-10",134.279999,138,133.490005,136.589996,7129400,136.589996
"2012-02-13",138.800003,140.089996,137.130005,140,6231900,140
"2012-02-14",141.720001,142.220001,139.679993,140.860001,7138800,140.860001
"2012-02-15",142.089996,142.360001,137.380005,138.320007,6128400,138.320007
"2012-02-16",139.610001,142.490005,137.550003,141.830002,10380400,141.830002
"2012-02-17",140.919998,140.919998,134.679993,136.899994,15891200,136.899994
"2012-02-21",136.929993,137.949997,129.020004,130.639999,10789500,130.639999
"2012-02-22",130.860001,134.899994,130.75,133.710007,7246000,133.710007
"2012-02-23",134.529999,134.990005,131.699997,132.850006,4391200,132.850006
"2012-02-24",133.770004,135.600006,133.619995,134.889999,4612400,134.889999
"2012-02-27",133.789993,135.800003,133.699997,134.539993,3071200,134.539993
"2012-02-28",135,138.399994,134.610001,138.289993,5234100,138.289993
"2012-02-29",139,139.589996,136.190002,136.699997,4689700,136.699997
"2012-03-01",137.979996,139.839996,136.199997,138.869995,4657100,138.869995
"2012-03-02",139.699997,141.479996,139.070007,141.429993,5936500,141.429993
"2012-03-05",140.050003,140.839996,135.899994,136.660004,5107400,136.660004
"2012-03-06",133.699997,134.449997,131.399994,133.270004,5064000,133.270004
"2012-03-07",135.289993,135.759995,133.509995,134.940002,3591700,134.940002
"2012-03-08",137.139999,138.100006,136.279999,137.190002,3204500,137.190002
"2012-03-09",138.320007,139.990005,138.070007,138.529999,4211400,138.529999
"2012-03-12",138.369995,140.080002,136.149994,137.800003,3485800,137.800003
"2012-03-13",138.839996,140.220001,137.600006,140.179993,5053700,140.179993
"2012-03-14",139.330002,140.839996,135.089996,136.509995,5021600,136.509995
"2012-03-15",137.199997,137.330002,135.309998,136.339996,3317400,136.339996
"2012-03-16",136.320007,138.449997,134.5,136.089996,4383600,136.089996
"2012-03-19",135.990005,139.199997,134.820007,137.940002,4436400,137.940002
"2012-03-20",136.350006,137.899994,134.25,137.350006,4437300,137.350006
"2012-03-21",137.600006,142.850006,137.600006,140.610001,8899700,140.610001
"2012-03-22",139.130005,144.960007,139,143.720001,7961500,143.720001
"2012-03-23",144.240005,145,141.860001,144.320007,6026600,144.320007
"2012-03-26",145.619995,150.970001,145.559998,150.800003,8592200,150.800003
"2012-03-27",150.270004,154.149994,148.5,150.020004,7585600,150.020004
"2012-03-28",150.779999,150.800003,146,148.089996,6271000,148.089996
"2012-03-29",145.110001,147.5,143.860001,146.410004,5740200,146.410004
"2012-03-30",147.889999,148.100006,144.160004,145.770004,5207000,145.770004
"2012-04-02",144.630005,148.570007,144.100006,146.699997,5048600,146.699997
"2012-04-03",147.979996,148.330002,146.570007,147.059998,3766600,147.059998
"2012-04-04",145.539993,146.639999,143.509995,144.690002,3643700,144.690002
"2012-04-05",144.059998,148.5,144,148.25,4072400,148.25
"2012-04-09",146.25,149.559998,145.399994,148.800003,4486100,148.800003
"2012-04-10",150.059998,151.860001,143.699997,144.419998,6399000,144.419998
"2012-04-11",147,148,145.100006,146.160004,3957000,146.160004
"2012-04-12",147.350006,151.839996,145.800003,151.320007,6033400,151.320007
"2012-04-13",150.479996,152.839996,148.919998,151.380005,6095500,151.380005
"2012-04-16",152.5,152.850006,146.139999,147.660004,5440200,147.660004
"2012-04-17",147.580002,149.479996,146.5,147.490005,3658500,147.490005
"2012-04-18",148.050003,148.75,145.649994,147.919998,3563800,147.919998
"2012-04-19",147.960007,149.419998,144.360001,144.740005,4022100,144.740005
"2012-04-20",146.410004,146.649994,144.5,144.910004,3395200,144.910004
"2012-04-23",141.350006,141.970001,135.690002,139.660004,6833100,139.660004
"2012-04-24",139.300003,139.910004,135.75,135.830002,6924700,135.830002
"2012-04-25",130,136.179993,128.940002,134.820007,14049800,134.820007
"2012-04-26",133.929993,136.199997,131.619995,133.210007,5965400,133.210007
"2012-04-27",134.630005,135.130005,133.389999,134.440002,3218100,134.440002
"2012-04-30",133.050003,133.100006,131.660004,132.699997,3088200,132.699997
"2012-05-01",132.649994,135.740005,132.649994,133.479996,3356600,133.479996
"2012-05-02",133.259995,135.300003,133.009995,134.100006,3173900,134.100006
"2012-05-03",134.270004,134.5,131.889999,133.110001,3294900,133.110001
"2012-05-04",132.009995,133,130,130.020004,3952900,130.020004
"2012-05-07",129.009995,129.309998,127.029999,127.970001,3277200,127.970001
"2012-05-08",127.010002,129.169998,123.599998,127.309998,4805800,127.309998
"2012-05-09",125,126.110001,123.550003,123.699997,5259200,123.699997
"2012-05-10",125.120003,125.519997,122.379997,123.660004,5228500,123.660004
"2012-05-11",121.510002,124.440002,121.010002,122.230003,5628700,122.230003
"2012-05-14",121.230003,124.580002,120.949997,121.830002,4208000,121.830002
"2012-05-15",122.919998,125.389999,121.830002,123.870003,4262200,123.870003
"2012-05-16",124.339996,125.209999,121.839996,122.260002,4076100,122.260002
"2012-05-17",122.82,123.389999,117.040001,117.400002,5517100,117.400002
"2012-05-18",118.349998,121.089996,115.349998,115.370003,4414900,115.370003
"2012-05-21",115.029999,122.099998,115.029999,121.75,5305200,121.75
"2012-05-22",122.099998,122.400002,118.169998,119.339996,4251500,119.339996
"2012-05-23",118.089996,122.459999,117.599998,122.290001,3689700,122.290001
"2012-05-24",121.849998,122.220001,117.269997,118.260002,4406100,118.260002
"2012-05-25",118.099998,119.169998,116.75,117.589996,2590000,117.589996
"2012-05-29",119.639999,122.849998,119.300003,121.589996,3811300,121.589996
"2012-05-30",119.709999,120.160004,117,118.160004,3706800,118.160004
"2012-05-31",118.260002,118.900002,116.129997,117.769997,3052200,117.769997
"2012-06-01",115,115.889999,112.93,113.349998,4084100,113.349998
"2012-06-04",113.339996,115.900002,112.5,115.68,4547400,115.68
"2012-06-05",115.620003,117.919998,115.360001,117.279999,2538100,117.279999
"2012-06-06",118.989998,120.720001,118.620003,119.120003,2865500,119.120003
"2012-06-07",122.330002,124.800003,122.099998,122.459999,5059600,122.459999
"2012-06-08",121,121.589996,118.300003,121.309998,3474200,121.309998
"2012-06-11",123.949997,123.949997,120.410004,120.800003,3418400,120.800003
"2012-06-12",121.43,121.68,116.93,117.940002,4613000,117.940002
"2012-06-13",117.279999,119.550003,116.269997,116.720001,3740000,116.720001
"2012-06-14",117.540001,118.790001,116.370003,117.639999,2577300,117.639999
"2012-06-15",117.970001,120.029999,117.68,119.379997,3327700,119.379997
"2012-06-18",118.169998,122,117.879997,121.370003,2609200,121.370003
